stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-101075,R-016,Powai,19.297522,72.955713,warehouse,low,completed,,2024-04-06,13:00,22:30,60,260.03,furniture,Amit Sharma,
STP-101076,R-003,Dadar,18.920125,73.006683,pickup,medium,pending,,2025-11-29,10:45,13:00,31,245.29,furniture,Priya Patel,Urgent delivery
STP-101077,R-019,Powai,19.272601,72.980706,delivery,low,pending,,2025-03-12,21:30,21:30,59,102.97,furniture,Amit Sharma,
STP-101078,R-012,Powai,18.988444,73.098235,warehouse,low,pending,,2024-05-13,20:45,20:45,40,44.29,pharmaceuticals,Amit Sharma,
STP-101079,R-018,Colaba,18.913101,72.985349,pickup,low,completed,,2025-05-03,21:00,21:00,15,478.87,electronics,Amit Sharma,
STP-101080,R-017,Colaba,19.287485,72.871815,warehouse,high,delayed,,2024-10-07,15:15,16:30,20,31.97,groceries,Rahul Mehta,Fragile
STP-101081,R-007,Bandra,19.047538,73.046777,pickup,low,completed,,2025-03-02,11:45,11:45,18,219.94,electronics,Sneha Iyer,Fragile
STP-101082,R-020,Andheri,19.259197,73.008436,delivery,high,delayed,,2024-10-22,13:15,13:15,21,158.42,electronics,Vikram Singh,Leave at doorstep
STP-101083,R-018,Vashi,19.035485,72.856623,pickup,high,pending,,2025-06-21,14:30,18:45,17,401.97,furniture,Sneha Iyer,Call before arrival
STP-101084,R-013,Bandra,19.073296,72.857351,delivery,low,completed,,2024-01-27,18:30,18:30,46,240.6,pharmaceuticals,Amit Sharma,Fragile
STP-101085,R-013,Kurla,19.242049,72.958668,warehouse,medium,pending,,2024-09-20,10:15,10:15,46,48.47,electronics,Rahul Mehta,
STP-101086,R-008,Dadar,18.953227,73.094927,pickup,medium,pending,traffic,2025-01-26,06:30,10:30,58,235.16,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-101087,R-001,Powai,19.283742,73.042367,delivery,high,completed,,2025-12-11,06:45,13:00,33,60.8,pharmaceuticals,Rahul Mehta,Handle with care
STP-101088,R-003,Dadar,19.023496,72.999321,delivery,high,delayed,customer_unavailable,2025-09-27,12:45,19:15,55,97.82,electronics,Amit Sharma,
STP-101089,R-015,Panvel,19.089239,72.778079,pickup,low,failed,traffic,2025-03-28,15:00,15:00,9,41.99,furniture,Vikram Singh,Urgent delivery
STP-101090,R-004,Kurla,18.945941,72.892554,warehouse,high,delayed,,2025-08-27,06:15,09:30,29,418.83,groceries,Priya Patel,Urgent delivery
STP-101091,R-009,Thane,19.268838,73.024538,warehouse,high,delayed,,2025-05-17,17:15,17:15,22,212.24,pharmaceuticals,Amit Sharma,
STP-101092,R-010,Colaba,19.119496,72.943127,warehouse,high,completed,vehicle_issue,2025-06-30,13:00,13:00,15,462.7,groceries,Sneha Iyer,Handle with care
STP-101093,R-020,Colaba,18.956626,73.027403,delivery,high,delayed,,2024-01-28,19:30,19:30,7,286.19,groceries,Amit Sharma,Handle with care
STP-101094,R-019,Bandra,19.095261,72.79224,warehouse,medium,pending,,2024-08-16,07:15,08:15,8,18.64,groceries,Sneha Iyer,
STP-101095,R-002,Borivali,18.919085,72.867837,pickup,high,failed,vehicle_issue,2025-08-10,18:45,18:45,43,25.08,pharmaceuticals,Priya Patel,Call before arrival
STP-101096,R-014,Powai,18.90224,72.839641,warehouse,medium,pending,vehicle_issue,2025-02-25,10:15,17:15,12,206.31,groceries,Sneha Iyer,Fragile
STP-101097,R-002,Thane,19.228231,72.787008,warehouse,medium,delayed,,2024-06-07,15:45,15:45,12,87.42,furniture,Priya Patel,
STP-101098,R-001,Andheri,19.192094,73.022302,delivery,low,failed,,2024-08-30,13:00,18:15,47,254.06,furniture,Amit Sharma,Call before arrival
STP-101099,R-009,Kurla,19.296182,72.845245,delivery,high,failed,weather,2025-09-15,18:45,18:45,13,224.38,electronics,Amit Sharma,
STP-101100,R-002,Colaba,19.091377,72.807204,warehouse,medium,pending,,2025-10-20,12:00,12:00,60,281.51,furniture,Vikram Singh,
STP-101101,R-011,Borivali,18.979614,72.924654,delivery,low,completed,,2025-07-01,12:30,18:30,60,433.24,furniture,Sneha Iyer,
STP-101102,R-005,Colaba,18.911446,73.079243,pickup,low,completed,vehicle_issue,2024-11-27,15:00,15:00,40,453.63,furniture,Amit Sharma,Fragile
STP-101103,R-014,Thane,19.246848,73.022822,warehouse,medium,delayed,,2024-01-15,17:15,18:45,6,5.04,electronics,Amit Sharma,Call before arrival
STP-101104,R-012,Colaba,18.948394,73.08153,warehouse,medium,failed,,2025-05-23,15:30,22:30,42,61.71,furniture,Priya Patel,
STP-101105,R-013,Andheri,18.951366,72.802106,delivery,high,completed,vehicle_issue,2024-11-18,11:45,12:15,47,177.82,furniture,Rahul Mehta,Handle with care
STP-101106,R-016,Borivali,18.928486,72.774421,warehouse,high,completed,traffic,2025-10-07,12:45,12:45,38,98.73,groceries,Priya Patel,Leave at doorstep
STP-101107,R-020,Andheri,19.081803,73.049537,warehouse,low,failed,,2025-10-21,21:30,21:30,26,193.43,furniture,Rahul Mehta,Leave at doorstep
STP-101108,R-010,Vashi,18.961304,72.919164,pickup,high,delayed,,2025-09-15,08:15,11:15,19,331.44,electronics,Priya Patel,
STP-101109,R-006,Dadar,19.031954,73.071491,delivery,low,failed,weather,2024-01-31,11:15,19:45,9,494.86,furniture,Vikram Singh,
STP-101110,R-009,Thane,18.939482,73.095756,pickup,low,failed,,2025-11-17,18:15,18:15,38,280.02,pharmaceuticals,Priya Patel,
STP-101111,R-014,Powai,19.055217,72.843796,warehouse,high,pending,weather,2025-04-04,07:45,14:45,24,179.01,electronics,Amit Sharma,Urgent delivery
STP-101112,R-012,Borivali,18.918026,72.865474,warehouse,high,delayed,,2024-04-12,08:30,21:30,30,135.08,pharmaceuticals,Amit Sharma,
STP-101113,R-019,Thane,19.043838,73.072259,delivery,low,pending,,2024-05-01,18:30,18:30,17,103.77,pharmaceuticals,Rahul Mehta,
STP-101114,R-005,Panvel,19.242916,72.854774,warehouse,medium,failed,customer_unavailable,2024-03-06,10:45,20:45,53,100.54,furniture,Sneha Iyer,
STP-101115,R-001,Powai,19.026237,72.799458,pickup,high,delayed,,2024-11-12,16:00,16:00,18,334.89,pharmaceuticals,Sneha Iyer,
STP-101116,R-008,Thane,19.031401,72.827574,pickup,high,delayed,,2024-06-18,16:00,22:15,50,299.52,pharmaceuticals,Priya Patel,Handle with care
STP-101117,R-017,Vashi,19.214902,73.0107,warehouse,medium,pending,customer_unavailable,2024-12-07,11:45,19:45,19,326.95,furniture,Priya Patel,
STP-101118,R-018,Vashi,19.128516,72.98272,delivery,high,completed,vehicle_issue,2025-03-31,17:00,17:00,33,184.3,pharmaceuticals,Sneha Iyer,Handle with care
STP-101119,R-020,Dadar,18.947451,72.917335,pickup,low,delayed,traffic,2024-06-25,12:45,18:30,38,225.32,groceries,Sneha Iyer,Leave at doorstep
STP-101120,R-012,Kurla,19.153743,72.900072,pickup,medium,completed,vehicle_issue,2024-03-22,20:15,20:15,19,471.88,furniture,Priya Patel,
STP-101121,R-010,Bandra,19.123353,72.841954,warehouse,low,pending,weather,2025-09-22,14:45,14:45,22,311.43,furniture,Amit Sharma,
STP-101122,R-013,Andheri,19.004676,72.864961,warehouse,high,delayed,,2025-12-24,17:00,17:00,37,196.94,electronics,Sneha Iyer,
STP-101123,R-001,Thane,19.14879,73.008369,delivery,low,delayed,vehicle_issue,2025-08-27,14:15,14:15,5,312.59,electronics,Rahul Mehta,Call before arrival
STP-101124,R-017,Thane,18.929583,72.87732,delivery,high,failed,traffic,2024-11-03,20:45,22:00,58,467.65,electronics,Vikram Singh,
STP-101125,R-017,Panvel,19.155706,73.082958,delivery,low,delayed,,2024-01-16,21:15,21:15,18,433.65,groceries,Sneha Iyer,
STP-101126,R-016,Borivali,18.939421,72.995992,delivery,medium,failed,,2025-06-03,21:30,21:30,24,14.32,furniture,Rahul Mehta,Handle with care
STP-101127,R-015,Powai,19.246387,73.014234,warehouse,high,failed,,2025-11-08,22:30,22:30,15,407.35,groceries,Vikram Singh,
STP-101128,R-012,Powai,19.211032,73.050951,warehouse,medium,delayed,,2024-10-09,20:00,22:45,39,328.71,groceries,Sneha Iyer,Fragile
STP-101129,R-016,Panvel,19.091551,73.085494,pickup,high,delayed,,2025-06-18,13:00,13:00,52,67.15,electronics,Amit Sharma,
STP-101130,R-007,Powai,19.086087,73.071558,delivery,medium,failed,weather,2025-12-23,18:45,22:30,51,474.56,furniture,Priya Patel,
STP-101131,R-007,Borivali,19.032944,72.900517,warehouse,medium,completed,,2025-10-15,08:45,08:45,60,495.92,electronics,Vikram Singh,
STP-101132,R-006,Bandra,18.969398,72.816719,delivery,low,failed,customer_unavailable,2024-01-04,14:00,16:15,17,468.62,electronics,Amit Sharma,Handle with care
STP-101133,R-003,Andheri,19.185512,72.947945,delivery,medium,pending,,2025-08-08,10:00,18:00,54,488.17,electronics,Priya Patel,
STP-101134,R-003,Andheri,18.964834,73.023816,pickup,high,pending,customer_unavailable,2024-08-26,11:45,21:00,16,199.93,pharmaceuticals,Amit Sharma,
STP-101135,R-019,Panvel,18.986203,72.90768,delivery,medium,delayed,,2024-06-24,19:00,19:00,17,267.15,electronics,Vikram Singh,Urgent delivery
STP-101136,R-002,Bandra,19.216126,73.093147,delivery,high,failed,,2024-10-18,11:00,14:00,43,357.98,groceries,Sneha Iyer,
STP-101137,R-016,Vashi,19.074824,72.80439,pickup,low,pending,customer_unavailable,2024-06-12,21:00,21:00,25,130.98,pharmaceuticals,Sneha Iyer,
STP-101138,R-001,Panvel,18.896857,72.78091,warehouse,medium,pending,,2024-12-20,06:00,07:30,47,232.69,groceries,Sneha Iyer,
STP-101139,R-020,Kurla,18.93762,72.80155,pickup,high,failed,customer_unavailable,2025-06-05,15:45,15:45,43,170.52,electronics,Priya Patel,
STP-101140,R-001,Andheri,18.964975,73.097204,warehouse,high,completed,weather,2025-02-17,20:00,20:00,30,380.94,furniture,Rahul Mehta,Handle with care
STP-101141,R-008,Powai,19.201239,73.096046,warehouse,low,delayed,,2025-02-08,12:00,13:30,6,440.0,furniture,Sneha Iyer,Urgent delivery
STP-101142,R-013,Kurla,19.023968,72.808304,warehouse,low,pending,,2025-05-12,11:30,22:00,44,437.61,furniture,Vikram Singh,Fragile
STP-101143,R-003,Dadar,19.058146,72.840237,pickup,low,pending,customer_unavailable,2024-10-07,08:30,21:45,43,140.6,groceries,Amit Sharma,
STP-101144,R-001,Powai,18.949232,72.813534,delivery,high,failed,,2024-03-09,15:00,15:00,7,32.16,groceries,Vikram Singh,Call before arrival
STP-101145,R-013,Andheri,18.947882,73.077339,delivery,low,failed,customer_unavailable,2024-12-25,08:30,14:00,44,265.68,furniture,Priya Patel,Leave at doorstep
STP-101146,R-019,Borivali,18.939301,72.941275,warehouse,low,delayed,weather,2025-10-10,10:45,10:45,36,105.27,pharmaceuticals,Sneha Iyer,Handle with care
STP-101147,R-007,Bandra,18.993877,73.036583,warehouse,low,failed,,2024-02-29,18:30,22:00,51,190.21,pharmaceuticals,Priya Patel,
STP-101148,R-012,Bandra,19.226096,72.807945,pickup,high,failed,,2024-07-15,09:30,17:45,11,17.33,furniture,Priya Patel,
STP-101149,R-016,Thane,18.999395,72.985645,warehouse,high,failed,,2025-10-22,07:00,16:30,57,219.64,furniture,Priya Patel,
STP-101150,R-008,Colaba,19.011485,73.026929,warehouse,low,failed,weather,2025-03-14,22:45,22:45,41,361.79,electronics,Amit Sharma,Handle with care
STP-101151,R-016,Panvel,19.271984,72.865311,warehouse,medium,completed,customer_unavailable,2024-06-14,13:15,13:15,59,473.53,electronics,Priya Patel,
STP-101152,R-012,Vashi,19.090845,72.991148,warehouse,high,failed,,2025-09-18,08:30,22:00,42,478.76,groceries,Amit Sharma,Handle with care
STP-101153,R-010,Powai,19.194397,72.909354,pickup,high,completed,,2025-04-13,16:45,21:00,45,51.36,groceries,Rahul Mehta,Fragile
STP-101154,R-007,Andheri,19.042622,72.984903,pickup,medium,completed,,2025-07-06,19:45,22:00,47,122.18,groceries,Amit Sharma,Leave at doorstep
STP-101155,R-005,Kurla,19.049205,72.848819,warehouse,high,pending,weather,2024-10-20,16:30,16:30,47,115.88,electronics,Amit Sharma,
STP-101156,R-016,Powai,19.182126,72.774081,warehouse,low,delayed,,2024-06-07,20:15,20:15,43,143.43,furniture,Priya Patel,Fragile
STP-101157,R-008,Vashi,19.178666,73.096012,delivery,medium,delayed,customer_unavailable,2024-04-30,20:45,20:45,35,402.45,electronics,Rahul Mehta,
STP-101158,R-017,Andheri,18.891597,72.949163,pickup,low,pending,,2025-05-16,14:15,22:30,29,364.74,groceries,Vikram Singh,
STP-101159,R-015,Colaba,19.068005,73.092358,warehouse,medium,pending,,2025-07-08,13:45,13:45,35,334.41,electronics,Sneha Iyer,
STP-101160,R-004,Colaba,18.893471,73.069444,warehouse,medium,pending,,2024-03-15,15:00,15:00,47,244.4,electronics,Rahul Mehta,Fragile
STP-101161,R-013,Vashi,18.907638,73.09413,delivery,medium,failed,,2024-02-24,16:45,16:45,19,447.45,pharmaceuticals,Amit Sharma,
STP-101162,R-002,Bandra,18.976481,72.874337,delivery,low,pending,traffic,2025-01-30,11:45,18:00,24,36.31,electronics,Priya Patel,Leave at doorstep
STP-101163,R-009,Borivali,19.211844,72.889907,warehouse,high,pending,,2024-05-18,09:15,22:00,33,409.2,pharmaceuticals,Vikram Singh,
STP-101164,R-016,Dadar,19.281642,72.97808,delivery,high,delayed,,2025-05-24,22:00,22:00,21,204.63,pharmaceuticals,Sneha Iyer,
STP-101165,R-017,Thane,19.263836,72.918385,pickup,low,failed,,2025-11-03,06:30,19:15,41,112.34,pharmaceuticals,Priya Patel,
STP-101166,R-010,Borivali,18.926923,73.026721,warehouse,low,failed,,2024-12-05,18:15,18:15,20,271.27,furniture,Sneha Iyer,
STP-101167,R-008,Borivali,19.074671,72.975535,warehouse,low,completed,weather,2024-02-05,09:15,12:30,56,314.5,pharmaceuticals,Amit Sharma,
STP-101168,R-010,Powai,19.102159,72.83282,warehouse,high,pending,,2024-11-12,06:45,14:45,33,278.52,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-101169,R-007,Borivali,18.96798,73.003797,warehouse,low,completed,vehicle_issue,2025-11-21,19:00,21:30,49,353.76,pharmaceuticals,Amit Sharma,Call before arrival
STP-101170,R-016,Dadar,18.894096,72.897396,warehouse,high,completed,customer_unavailable,2025-02-05,22:00,22:00,51,232.4,pharmaceuticals,Rahul Mehta,Urgent delivery
STP-101171,R-010,Kurla,19.211876,73.082282,warehouse,low,pending,,2025-10-16,08:15,15:15,18,22.86,furniture,Amit Sharma,
STP-101172,R-007,Bandra,19.297081,72.955576,delivery,high,completed,vehicle_issue,2025-05-18,11:45,11:45,33,225.4,electronics,Sneha Iyer,
STP-101173,R-018,Powai,19.076625,72.817589,warehouse,medium,failed,,2024-03-15,08:00,10:15,29,421.41,groceries,Amit Sharma,Handle with care
STP-101174,R-019,Colaba,18.971187,73.081658,delivery,medium,pending,,2024-01-17,22:45,22:45,11,101.85,groceries,Rahul Mehta,Fragile
STP-101175,R-005,Bandra,18.993882,72.835546,delivery,low,failed,,2025-07-28,18:45,21:15,29,330.54,groceries,Vikram Singh,Fragile
STP-101176,R-003,Bandra,18.927725,72.981025,pickup,low,delayed,,2025-10-13,12:30,12:30,12,379.19,furniture,Rahul Mehta,Call before arrival
STP-101177,R-003,Thane,19.079734,72.961495,warehouse,low,delayed,,2024-01-04,11:00,11:00,38,285.76,pharmaceuticals,Priya Patel,Urgent delivery
STP-101178,R-008,Borivali,18.911274,72.974065,delivery,medium,pending,,2025-07-03,20:30,20:30,39,280.58,pharmaceuticals,Priya Patel,
STP-101179,R-016,Powai,18.996095,73.088968,warehouse,high,delayed,,2024-01-28,16:30,16:30,13,347.98,pharmaceuticals,Rahul Mehta,
STP-101180,R-003,Dadar,19.239955,72.887281,delivery,medium,delayed,traffic,2025-05-18,08:15,15:00,18,301.97,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-101181,R-004,Powai,19.095666,73.083707,warehouse,low,completed,vehicle_issue,2024-09-16,11:00,11:00,41,497.72,pharmaceuticals,Amit Sharma,Urgent delivery
STP-101182,R-012,Vashi,18.96899,72.79958,pickup,low,completed,,2025-02-01,09:30,17:45,19,308.41,groceries,Rahul Mehta,
STP-101183,R-001,Bandra,19.137122,72.954126,warehouse,medium,delayed,,2025-02-08,15:00,22:00,7,413.4,furniture,Amit Sharma,Leave at doorstep
STP-101184,R-016,Kurla,19.23839,72.817852,delivery,low,pending,,2025-12-20,16:30,16:30,39,450.11,furniture,Priya Patel,
STP-101185,R-015,Dadar,18.951048,73.084645,warehouse,medium,pending,,2025-11-30,11:00,11:00,60,268.37,pharmaceuticals,Vikram Singh,
STP-101186,R-011,Thane,19.005873,72.827095,delivery,high,pending,,2024-12-24,12:30,20:00,30,432.82,groceries,Sneha Iyer,
STP-101187,R-003,Borivali,18.892593,72.884044,delivery,low,delayed,,2024-04-12,20:45,20:45,23,283.86,electronics,Rahul Mehta,Call before arrival
STP-101188,R-010,Panvel,19.001065,72.843896,delivery,medium,completed,customer_unavailable,2025-10-04,12:45,22:45,5,59.62,pharmaceuticals,Rahul Mehta,Leave at doorstep
STP-101189,R-001,Panvel,19.258371,72.860114,pickup,medium,failed,vehicle_issue,2025-08-02,08:30,19:00,19,465.88,electronics,Priya Patel,Handle with care
STP-101190,R-014,Andheri,18.898038,72.993931,delivery,high,pending,customer_unavailable,2024-10-18,16:00,16:00,58,21.44,groceries,Vikram Singh,Leave at doorstep
STP-101191,R-002,Thane,19.140692,73.043414,warehouse,medium,failed,,2025-12-06,19:15,19:15,32,346.27,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-101192,R-010,Colaba,18.940232,72.90735,pickup,high,failed,,2025-03-13,20:00,20:00,50,310.54,groceries,Priya Patel,Handle with care
STP-101193,R-015,Bandra,19.15053,72.881522,pickup,low,completed,,2025-10-16,19:15,19:15,37,468.42,furniture,Amit Sharma,Handle with care
STP-101194,R-016,Powai,19.027234,72.836953,delivery,high,completed,,2024-03-11,15:30,15:30,49,166.58,pharmaceuticals,Rahul Mehta,
STP-101195,R-018,Powai,18.987385,72.907102,delivery,low,pending,,2024-07-12,08:45,14:45,55,140.68,pharmaceuticals,Amit Sharma,Handle with care
STP-101196,R-004,Andheri,19.022865,72.795194,warehouse,medium,pending,,2024-08-23,21:30,21:30,40,489.06,electronics,Amit Sharma,
STP-101197,R-019,Bandra,19.000219,72.776131,warehouse,low,pending,,2025-11-05,12:15,22:00,60,244.02,groceries,Rahul Mehta,
STP-101198,R-009,Andheri,19.145689,73.077531,delivery,high,pending,vehicle_issue,2024-09-03,22:00,22:00,39,380.55,groceries,Priya Patel,Leave at doorstep
STP-101199,R-015,Vashi,19.297372,72.948311,warehouse,medium,failed,,2024-02-10,16:45,16:45,23,272.47,pharmaceuticals,Amit Sharma,
STP-101200,R-006,Thane,19.128738,73.085743,pickup,high,failed,,2024-06-03,12:45,14:45,21,304.74,pharmaceuticals,Priya Patel,
STP-101201,R-010,Dadar,19.232713,72.937918,delivery,medium,delayed,,2024-05-08,22:00,22:00,16,427.98,pharmaceuticals,Rahul Mehta,
STP-101202,R-010,Kurla,19.023333,72.815835,pickup,medium,completed,,2024-06-25,07:15,11:00,60,53.12,pharmaceuticals,Priya Patel,Leave at doorstep
STP-101203,R-016,Borivali,18.912835,72.953807,delivery,low,pending,,2024-05-14,18:00,18:00,32,420.05,pharmaceuticals,Sneha Iyer,
STP-101204,R-016,Andheri,19.026766,72.774581,warehouse,low,failed,vehicle_issue,2024-09-09,08:30,22:00,30,186.42,electronics,Vikram Singh,
STP-101205,R-006,Panvel,19.25704,72.959581,warehouse,medium,pending,,2025-04-18,16:30,16:30,36,34.77,pharmaceuticals,Sneha Iyer,Urgent delivery
STP-101206,R-009,Borivali,19.079928,72.917585,warehouse,medium,pending,,2025-03-08,07:30,15:30,16,35.28,furniture,Amit Sharma,Fragile
STP-101207,R-020,Colaba,19.092248,72.800626,warehouse,low,failed,,2025-01-15,08:15,22:45,41,193.95,furniture,Vikram Singh,Handle with care
STP-101208,R-012,Bandra,18.92302,73.032588,warehouse,low,failed,,2025-08-10,12:15,18:15,27,186.09,groceries,Amit Sharma,
STP-101209,R-020,Bandra,18.930085,72.856295,pickup,medium,completed,,2024-06-24,06:30,08:00,35,80.38,groceries,Amit Sharma,Call before arrival
STP-101210,R-012,Panvel,19.202003,72.974408,delivery,medium,failed,customer_unavailable,2025-04-18,14:45,14:45,44,43.46,electronics,Vikram Singh,Leave at doorstep
STP-101211,R-020,Dadar,18.902137,72.806083,delivery,medium,delayed,,2024-03-20,15:30,20:30,48,36.22,electronics,Priya Patel,Call before arrival
STP-101212,R-016,Vashi,18.932172,73.043755,delivery,high,completed,,2025-07-03,18:45,18:45,5,367.52,pharmaceuticals,Amit Sharma,
STP-101213,R-005,Borivali,18.919706,72.972656,warehouse,high,pending,,2024-04-27,10:30,18:00,49,492.93,groceries,Priya Patel,Fragile
STP-101214,R-001,Borivali,19.173024,72.794715,delivery,low,pending,,2024-02-17,16:15,19:00,6,105.87,groceries,Sneha Iyer,
STP-101215,R-010,Vashi,19.215255,73.043083,delivery,medium,failed,customer_unavailable,2025-05-20,17:15,20:45,47,300.23,groceries,Vikram Singh,
STP-101216,R-016,Dadar,19.158274,73.014639,pickup,low,completed,,2024-08-26,12:15,22:00,30,309.95,electronics,Rahul Mehta,Leave at doorstep
STP-101217,R-010,Andheri,18.969923,73.010211,delivery,medium,pending,,2025-12-24,14:00,20:00,58,465.4,furniture,Sneha Iyer,Urgent delivery
STP-101218,R-010,Powai,18.891798,72.837102,warehouse,medium,delayed,,2025-10-19,07:45,22:45,13,447.81,groceries,Vikram Singh,
STP-101219,R-013,Bandra,19.129798,72.932117,pickup,low,delayed,,2024-01-16,12:00,12:00,54,248.05,furniture,Vikram Singh,
