stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-000785,RT-163,Ambattur Industrial,13.0978,80.1609,Pickup,Medium,On Time,,2024-02-13,2024-02-13 10:30,2024-02-13 12:30,10,884,Perishables,Ramesh Kumar,High security zone
STP-000786,RT-163,Whitefield Warehouse,12.9698,77.75,Delivery,Medium,Scheduled,,2024-02-23,2024-02-23 12:00,2024-02-23 16:30,15,382,Electronics,Ramesh Kumar,Call 30 min before arrival
STP-000787,RT-163,Bommanahalli Pickup,12.9133,77.6398,Meeting,Medium,On Time,,2024-02-05,2024-02-05 11:00,2024-02-05 14:30,45,0,Auto Parts,Priya Nair,Parking available
STP-000788,RT-163,Yeshwanthpur Junction,13.0299,77.552,Delivery,High,On Time,,2024-03-11,2024-03-11 07:00,2024-03-11 11:30,15,1668,Pharmaceuticals,Neha Desai,Parking available
STP-000789,RT-163,Peenya Industrial Depot,13.0283,77.518,Delivery,Medium,On Time,,2024-01-14,2024-01-14 13:00,2024-01-14 15:00,15,1993,Perishables,Sunita Rao,Temperature controlled
STP-000790,RT-163,Madhavaram Depot,13.1499,80.2318,Delivery,Medium,Delayed,Driver illness,2024-03-10,2024-03-10 08:30,2024-03-10 10:30,15,423,Textiles,Neha Desai,Requires forklift
STP-000791,RT-163,Mulund Cold Storage,19.1726,72.9559,Delivery,High,Delayed,Traffic congestion,2024-02-14,2024-02-14 11:30,2024-02-14 15:30,15,1875,Auto Parts,Suresh Patil,
STP-000792,RT-163,Pimpri Depot,18.6298,73.7997,Pickup,Low,On Time,,2024-03-17,2024-03-17 07:30,2024-03-17 09:00,10,1967,Textiles,Ramesh Kumar,Temperature controlled
STP-000793,RT-163,Electronic City Hub,12.8399,77.677,Warehouse,Medium,On Time,,2024-02-26,2024-02-26 08:30,2024-02-26 10:30,30,566,FMCG,Rajesh Singh,Call 30 min before arrival
STP-000794,RT-163,Chennai Port Logistics,13.0967,80.29,Delivery,Medium,Scheduled,,2024-02-28,2024-02-28 07:30,2024-02-28 11:30,15,616,Perishables,Vinod Yadav,Gate closes at 17:00
STP-000795,RT-163,Sriperumbudur Hub,12.9674,79.9482,Delivery,High,Scheduled,,2024-01-06,2024-01-06 10:00,2024-01-06 13:30,15,563,Documents,Ravi Krishnan,Call 30 min before arrival
STP-000796,RT-163,Panvel Port Gate,18.9894,73.1175,Meeting,Medium,Delayed,Weather delay,2024-01-15,2024-01-15 10:00,2024-01-15 14:30,45,0,Pharmaceuticals,Suresh Patil,High security zone
STP-000797,RT-164,Lucknow Cargo Hub,26.8467,80.9462,Delivery,Low,Scheduled,,2024-03-29,2024-03-29 08:30,2024-03-29 12:30,15,1309,Textiles,Manish Gupta,Temperature controlled
STP-000798,RT-164,Panvel Port Gate,18.9894,73.1175,Warehouse,Medium,On Time,,2024-03-15,2024-03-15 11:30,2024-03-15 13:00,30,1504,Perishables,Deepak Mehta,Parking available
STP-000799,RT-164,Bommanahalli Pickup,12.9133,77.6398,Delivery,Medium,On Time,,2024-02-28,2024-02-28 14:00,2024-02-28 16:00,15,1014,Perishables,Rajesh Singh,High security zone
STP-000800,RT-164,Nagpur Cold Chain,21.1458,79.0882,Delivery,High,On Time,,2024-03-28,2024-03-28 09:00,2024-03-28 12:00,15,883,FMCG,Kavita Joshi,
STP-000801,RT-164,Ahmedabad GIDC,23.0225,72.5714,Delivery,Medium,On Time,,2024-01-13,2024-01-13 07:30,2024-01-13 11:30,15,1702,Electronics,Ravi Krishnan,Call 30 min before arrival
STP-000802,RT-164,Noida Distribution Center,28.5355,77.391,Delivery,Low,Cancelled,,2024-03-21,2024-03-21 11:00,2024-03-21 13:00,15,227,Textiles,Neha Desai,Parking available
STP-000803,RT-164,Delhi Cargo Terminal,28.5562,77.1,Customs,High,On Time,,2024-03-13,2024-03-13 09:30,2024-03-13 12:00,60,0,Auto Parts,Rajesh Singh,Temperature controlled
STP-000804,RT-164,Thane Depot,19.2183,72.9781,Delivery,Medium,On Time,,2024-01-06,2024-01-06 08:00,2024-01-06 10:30,15,1825,Documents,Deepak Mehta,Requires forklift
STP-000805,RT-164,Surat Textile Hub,21.1702,72.8311,Delivery,Medium,Delayed,Vehicle breakdown,2024-02-19,2024-02-19 10:00,2024-02-19 13:30,15,1897,Perishables,Deepak Mehta,Gate closes at 17:00
STP-000806,RT-164,Visakhapatnam Port,17.6868,83.2185,Pickup,Low,Delayed,Traffic congestion,2024-02-06,2024-02-06 10:30,2024-02-06 12:00,10,748,Electronics,Amit Tiwari,Call 30 min before arrival
STP-000807,RT-164,Dadar Warehouse,19.0178,72.8478,Meeting,High,Scheduled,,2024-01-24,2024-01-24 12:30,2024-01-24 16:00,45,0,Perishables,Vinod Yadav,High security zone
STP-000808,RT-164,Whitefield Warehouse,12.9698,77.75,Delivery,High,Scheduled,,2024-02-17,2024-02-17 14:30,2024-02-17 18:00,15,1774,FMCG,Ravi Krishnan,Requires forklift
STP-000809,RT-164,Pimpri Depot,18.6298,73.7997,Delivery,Medium,On Time,,2024-01-15,2024-01-15 14:30,2024-01-15 16:30,15,671,FMCG,Rajesh Singh,
STP-000810,RT-164,Nashik Depot,19.9975,73.7898,Pickup,Medium,Scheduled,,2024-02-22,2024-02-22 14:30,2024-02-22 18:00,10,1349,FMCG,Deepak Mehta,
STP-000811,RT-164,Gurgaon Logistics Park,28.4595,77.0266,Pickup,Medium,On Time,,2024-03-09,2024-03-09 14:00,2024-03-09 18:30,10,1474,Auto Parts,Manish Gupta,Temperature controlled
STP-000812,RT-165,Chandigarh Distribution,30.7333,76.7794,Rest,Low,On Time,,2024-01-29,2024-01-29 10:00,2024-01-29 12:00,20,0,Perishables,Neha Desai,Requires forklift
STP-000813,RT-165,Bhiwandi Mega Depot,19.2979,73.0586,Pickup,High,On Time,,2024-01-07,2024-01-07 13:00,2024-01-07 16:00,10,1226,Documents,Rajesh Singh,Call 30 min before arrival
STP-000814,RT-165,Lonavala Transit Stop,18.7515,73.4061,Delivery,High,Scheduled,,2024-01-02,2024-01-02 10:30,2024-01-02 12:00,15,972,Perishables,Rajesh Singh,High security zone
STP-000815,RT-165,Electronic City Hub,12.8399,77.677,Pickup,Low,On Time,,2024-03-29,2024-03-29 14:00,2024-03-29 18:30,10,132,Perishables,Ramesh Kumar,Requires forklift
STP-000816,RT-165,Dadar Warehouse,19.0178,72.8478,Pickup,High,Delayed,Customer not available,2024-02-28,2024-02-28 13:30,2024-02-28 17:30,10,1917,FMCG,Vinod Yadav,Gate closes at 17:00
STP-000817,RT-165,Hadapsar Export Unit,18.5089,73.9259,Pickup,Low,On Time,,2024-01-28,2024-01-28 09:30,2024-01-28 13:00,10,386,Documents,Neha Desai,Gate closes at 17:00
STP-000818,RT-165,Patna Cargo Center,25.5941,85.1376,Warehouse,Medium,On Time,,2024-03-23,2024-03-23 12:30,2024-03-23 16:30,30,1655,Pharmaceuticals,Arjun Verma,
STP-000819,RT-165,Andheri Distribution Hub,19.1196,72.8464,Delivery,High,On Time,,2024-03-18,2024-03-18 08:30,2024-03-18 11:00,15,343,Textiles,Suresh Patil,Gate closes at 17:00
STP-000820,RT-165,Bhopal Central Depot,23.2599,77.4126,Delivery,High,On Time,,2024-03-11,2024-03-11 11:00,2024-03-11 13:00,15,184,Textiles,Santosh Reddy,Call 30 min before arrival
STP-000821,RT-165,Kolkata Dock Logistics,22.5726,88.3639,Meeting,Low,On Time,,2024-02-10,2024-02-10 07:00,2024-02-10 09:30,45,0,Pharmaceuticals,Ravi Krishnan,High security zone
STP-000822,RT-165,Madhavaram Depot,13.1499,80.2318,Rest,Medium,On Time,,2024-02-15,2024-02-15 12:00,2024-02-15 15:00,20,0,Perishables,Manish Gupta,Gate closes at 17:00
STP-000823,RT-165,Panvel Port Gate,18.9894,73.1175,Pickup,Low,On Time,,2024-02-18,2024-02-18 07:30,2024-02-18 11:00,10,320,Perishables,Kavita Joshi,Gate closes at 17:00
STP-000824,RT-165,Mulund Cold Storage,19.1726,72.9559,Customs,High,Cancelled,,2024-03-28,2024-03-28 10:00,2024-03-28 12:00,60,0,Textiles,Manish Gupta,Parking available
STP-000825,RT-165,Thane Depot,19.2183,72.9781,Pickup,High,Scheduled,,2024-03-20,2024-03-20 11:30,2024-03-20 14:00,10,1595,Perishables,Deepak Mehta,Temperature controlled
STP-000826,RT-165,Whitefield Warehouse,12.9698,77.75,Delivery,Medium,Scheduled,,2024-03-13,2024-03-13 08:30,2024-03-13 10:00,15,302,Documents,Sunita Rao,High security zone
STP-000827,RT-165,Ranchi Distribution,23.3441,85.3096,Pickup,Low,On Time,,2024-01-13,2024-01-13 08:30,2024-01-13 11:30,10,615,FMCG,Suresh Patil,High security zone
STP-000828,RT-165,Madurai Warehouse,9.9252,78.1198,Meeting,Medium,Cancelled,,2024-02-28,2024-02-28 08:30,2024-02-28 10:30,45,0,Documents,Amit Tiwari,
STP-000829,RT-165,Noida Distribution Center,28.5355,77.391,Meeting,High,Scheduled,,2024-03-03,2024-03-03 08:00,2024-03-03 12:30,45,0,Auto Parts,Deepak Mehta,Requires forklift
STP-000830,RT-165,Sriperumbudur Hub,12.9674,79.9482,Pickup,Medium,On Time,,2024-01-11,2024-01-11 12:30,2024-01-11 15:30,10,1803,Perishables,Ramesh Kumar,Call 30 min before arrival
STP-000831,RT-165,Uran Customs Terminal,18.8921,72.9448,Warehouse,Medium,On Time,,2024-01-14,2024-01-14 07:30,2024-01-14 09:30,30,827,Documents,Suresh Patil,Temperature controlled
STP-000832,RT-165,Bhubaneswar Depot,20.2961,85.8245,Pickup,Medium,On Time,,2024-02-29,2024-02-29 08:30,2024-02-29 11:30,10,379,Perishables,Suresh Patil,
STP-000833,RT-166,Surat Textile Hub,21.1702,72.8311,Delivery,High,On Time,,2024-02-16,2024-02-16 13:30,2024-02-16 15:30,15,443,Documents,Ramesh Kumar,
STP-000834,RT-166,Navi Mumbai Logistics,19.033,73.0297,Delivery,Medium,On Time,,2024-01-09,2024-01-09 08:30,2024-01-09 10:30,15,1799,Perishables,Kavita Joshi,
STP-000835,RT-166,Chennai Port Logistics,13.0967,80.29,Pickup,Medium,On Time,,2024-01-07,2024-01-07 11:00,2024-01-07 13:30,10,1552,Pharmaceuticals,Rajesh Singh,Temperature controlled
STP-000836,RT-166,Rajkot Warehouse,22.3039,70.8022,Delivery,Medium,On Time,,2024-03-29,2024-03-29 14:00,2024-03-29 18:30,15,1429,Textiles,Deepak Mehta,Call 30 min before arrival
STP-000837,RT-166,Salt Lake Warehouse,22.5831,88.4177,Meeting,Low,Delayed,Driver illness,2024-03-26,2024-03-26 10:00,2024-03-26 12:30,45,0,Perishables,Neha Desai,Parking available
STP-000838,RT-166,Hinjewadi Tech Zone,18.5912,73.7389,Delivery,Low,On Time,,2024-02-10,2024-02-10 09:00,2024-02-10 12:30,15,1489,Electronics,Kavita Joshi,Requires forklift
STP-000839,RT-166,Howrah Industrial Hub,22.618,88.3292,Meeting,Medium,Delayed,Driver illness,2024-01-28,2024-01-28 08:00,2024-01-28 10:30,45,0,FMCG,Santosh Reddy,
STP-000840,RT-166,Dankuni Distribution,22.6748,88.2731,Delivery,Medium,Scheduled,,2024-03-14,2024-03-14 10:00,2024-03-14 14:30,15,43,Pharmaceuticals,Amit Tiwari,High security zone
STP-000841,RT-166,Yeshwanthpur Junction,13.0299,77.552,Pickup,Low,On Time,,2024-02-28,2024-02-28 14:30,2024-02-28 18:30,10,1706,Textiles,Deepak Mehta,Parking available
STP-000842,RT-166,Kolkata Dock Logistics,22.5726,88.3639,Delivery,High,On Time,,2024-01-23,2024-01-23 13:00,2024-01-23 16:30,15,1740,Perishables,Neha Desai,
STP-000843,RT-166,Nagpur Cold Chain,21.1458,79.0882,Meeting,Low,Delayed,Customer not available,2024-01-14,2024-01-14 08:00,2024-01-14 10:00,45,0,Electronics,Kavita Joshi,Gate closes at 17:00
STP-000844,RT-166,Ghaziabad Cold Chain,28.6692,77.4538,Meeting,Medium,On Time,,2024-02-07,2024-02-07 07:30,2024-02-07 11:00,45,0,Auto Parts,Manish Gupta,
STP-000845,RT-166,Ahmedabad GIDC,23.0225,72.5714,Delivery,Low,On Time,,2024-02-29,2024-02-29 08:30,2024-02-29 11:30,15,777,Documents,Anil Sharma,High security zone
STP-000846,RT-166,Vadodara Depot,22.3072,73.1812,Delivery,Medium,Scheduled,,2024-03-27,2024-03-27 11:00,2024-03-27 14:00,15,859,Electronics,Ramesh Kumar,Call 30 min before arrival
STP-000847,RT-167,Agra Distribution,27.1767,78.0081,Warehouse,Medium,Scheduled,,2024-02-19,2024-02-19 09:00,2024-02-19 13:30,30,1069,FMCG,Deepak Mehta,Temperature controlled
STP-000848,RT-167,Raipur Warehouse,21.2514,81.6296,Delivery,Low,Scheduled,,2024-03-14,2024-03-14 08:30,2024-03-14 12:30,15,335,Pharmaceuticals,Anil Sharma,Gate closes at 17:00
STP-000849,RT-167,Kanpur Industrial,26.4499,80.3319,Delivery,Medium,On Time,,2024-03-20,2024-03-20 09:00,2024-03-20 11:30,15,1513,FMCG,Kavita Joshi,Parking available
STP-000850,RT-167,Chandigarh Distribution,30.7333,76.7794,Delivery,Medium,Scheduled,,2024-01-25,2024-01-25 10:00,2024-01-25 13:30,15,1360,Electronics,Vinod Yadav,Gate closes at 17:00
STP-000851,RT-167,Uran Customs Terminal,18.8921,72.9448,Customs,Medium,On Time,,2024-02-28,2024-02-28 08:00,2024-02-28 10:00,60,0,Pharmaceuticals,Amit Tiwari,Requires forklift
STP-000852,RT-167,Vadodara Depot,22.3072,73.1812,Delivery,Medium,Scheduled,,2024-02-20,2024-02-20 12:00,2024-02-20 14:30,15,857,Electronics,Kavita Joshi,Gate closes at 17:00
STP-000853,RT-167,Ludhiana Warehouse,30.901,75.8573,Delivery,Medium,On Time,,2024-02-27,2024-02-27 12:00,2024-02-27 16:00,15,1860,FMCG,Arjun Verma,Call 30 min before arrival
STP-000854,RT-167,Surat Textile Hub,21.1702,72.8311,Delivery,Medium,On Time,,2024-03-19,2024-03-19 12:00,2024-03-19 15:00,15,531,Electronics,Anil Sharma,Call 30 min before arrival
STP-000855,RT-167,Jaipur Logistics Park,26.9124,75.7873,Pickup,Medium,On Time,,2024-02-16,2024-02-16 09:00,2024-02-16 11:00,10,293,FMCG,Suresh Patil,Requires forklift
STP-000856,RT-167,Rajkot Warehouse,22.3039,70.8022,Delivery,Medium,Delayed,Customer not available,2024-03-11,2024-03-11 08:30,2024-03-11 11:30,15,903,Textiles,Deepak Mehta,Temperature controlled
STP-000857,RT-167,Lucknow Cargo Hub,26.8467,80.9462,Delivery,High,Scheduled,,2024-01-14,2024-01-14 11:30,2024-01-14 14:00,15,1963,Perishables,Kavita Joshi,
STP-000858,RT-167,Nashik Depot,19.9975,73.7898,Customs,Medium,On Time,,2024-03-20,2024-03-20 11:00,2024-03-20 14:30,60,0,Textiles,Priya Nair,Parking available
STP-000859,RT-167,Electronic City Hub,12.8399,77.677,Customs,Low,On Time,,2024-01-05,2024-01-05 14:30,2024-01-05 16:30,60,0,Documents,Amit Tiwari,Parking available
STP-000860,RT-167,Ahmedabad GIDC,23.0225,72.5714,Pickup,High,On Time,,2024-01-24,2024-01-24 12:30,2024-01-24 15:00,10,1355,Pharmaceuticals,Priya Nair,Requires forklift
STP-000861,RT-168,Coimbatore Industrial,11.0168,76.9558,Delivery,Medium,Delayed,Customer not available,2024-03-18,2024-03-18 11:00,2024-03-18 15:30,15,660,Documents,Priya Nair,Temperature controlled
STP-000862,RT-168,Delhi Cargo Terminal,28.5562,77.1,Delivery,Low,On Time,,2024-02-05,2024-02-05 14:30,2024-02-05 16:00,15,360,Textiles,Priya Nair,
STP-000863,RT-168,Mulund Cold Storage,19.1726,72.9559,Delivery,High,On Time,,2024-03-14,2024-03-14 07:00,2024-03-14 11:30,15,1733,Auto Parts,Ramesh Kumar,Call 30 min before arrival
STP-000864,RT-168,Dadar Warehouse,19.0178,72.8478,Delivery,High,On Time,,2024-02-23,2024-02-23 14:30,2024-02-23 16:30,15,718,Auto Parts,Suresh Patil,Parking available
STP-000865,RT-168,Aurangabad Hub,19.8762,75.3433,Pickup,High,Scheduled,,2024-02-28,2024-02-28 11:30,2024-02-28 15:00,10,1930,Textiles,Suresh Patil,Call 30 min before arrival
STP-000866,RT-168,Chandigarh Distribution,30.7333,76.7794,Delivery,Low,On Time,,2024-02-11,2024-02-11 09:30,2024-02-11 11:00,15,401,Perishables,Amit Tiwari,Parking available
STP-000867,RT-168,Bhopal Central Depot,23.2599,77.4126,Warehouse,Medium,On Time,,2024-01-07,2024-01-07 07:30,2024-01-07 11:00,30,1949,Pharmaceuticals,Suresh Patil,High security zone
STP-000868,RT-168,Ludhiana Warehouse,30.901,75.8573,Delivery,Medium,Delayed,Traffic congestion,2024-03-30,2024-03-30 13:00,2024-03-30 16:00,15,268,Pharmaceuticals,Sunita Rao,Requires forklift
STP-000869,RT-168,Ghaziabad Cold Chain,28.6692,77.4538,Warehouse,Low,Delayed,Customs hold,2024-02-27,2024-02-27 13:00,2024-02-27 17:00,30,1013,Pharmaceuticals,Priya Nair,
STP-000870,RT-168,Hadapsar Export Unit,18.5089,73.9259,Delivery,Medium,Delayed,Customs hold,2024-01-11,2024-01-11 11:30,2024-01-11 15:00,15,1762,FMCG,Neha Desai,Gate closes at 17:00
STP-000871,RT-168,Sriperumbudur Hub,12.9674,79.9482,Delivery,Medium,Scheduled,,2024-03-26,2024-03-26 10:00,2024-03-26 12:30,15,394,Auto Parts,Suresh Patil,Parking available
STP-000872,RT-168,Howrah Industrial Hub,22.618,88.3292,Delivery,Medium,Scheduled,,2024-02-28,2024-02-28 12:00,2024-02-28 15:00,15,458,Pharmaceuticals,Deepak Mehta,
STP-000873,RT-168,Kochi Port Terminal,9.9312,76.2673,Customs,Medium,On Time,,2024-01-09,2024-01-09 13:30,2024-01-09 15:30,60,0,Pharmaceuticals,Sunita Rao,Gate closes at 17:00
STP-000874,RT-168,Indore Logistics Hub,22.7196,75.8577,Delivery,Low,On Time,,2024-01-03,2024-01-03 08:30,2024-01-03 10:00,15,985,Perishables,Manish Gupta,
STP-000875,RT-168,Pimpri Depot,18.6298,73.7997,Pickup,High,On Time,,2024-02-25,2024-02-25 08:00,2024-02-25 11:00,10,892,Textiles,Priya Nair,Call 30 min before arrival
STP-000876,RT-168,Kolkata Dock Logistics,22.5726,88.3639,Pickup,Medium,On Time,,2024-02-18,2024-02-18 07:30,2024-02-18 11:00,10,834,FMCG,Santosh Reddy,High security zone
STP-000877,RT-168,Navi Mumbai Logistics,19.033,73.0297,Pickup,Medium,Cancelled,,2024-03-28,2024-03-28 13:00,2024-03-28 15:00,10,459,Electronics,Ramesh Kumar,Call 30 min before arrival
STP-000878,RT-168,Peenya Industrial Depot,13.0283,77.518,Meeting,Medium,On Time,,2024-01-29,2024-01-29 08:30,2024-01-29 11:30,45,0,FMCG,Neha Desai,High security zone
STP-000879,RT-168,Noida Distribution Center,28.5355,77.391,Pickup,High,Delayed,Traffic congestion,2024-03-22,2024-03-22 10:30,2024-03-22 13:30,10,389,Textiles,Amit Tiwari,
STP-000880,RT-168,Salt Lake Warehouse,22.5831,88.4177,Warehouse,Low,On Time,,2024-02-10,2024-02-10 10:00,2024-02-10 12:00,30,1852,Auto Parts,Rajesh Singh,Call 30 min before arrival
STP-000881,RT-169,Ranchi Distribution,23.3441,85.3096,Rest,Low,Delayed,Customer not available,2024-01-02,2024-01-02 09:30,2024-01-02 13:30,20,0,Documents,Anil Sharma,
STP-000882,RT-169,Visakhapatnam Port,17.6868,83.2185,Delivery,Low,Scheduled,,2024-03-08,2024-03-08 11:00,2024-03-08 13:00,15,214,Pharmaceuticals,Ravi Krishnan,Parking available
STP-000883,RT-169,Madurai Warehouse,9.9252,78.1198,Pickup,Low,On Time,,2024-03-03,2024-03-03 11:30,2024-03-03 15:30,10,1705,Pharmaceuticals,Vinod Yadav,Parking available
STP-000884,RT-169,Coimbatore Industrial,11.0168,76.9558,Customs,Low,Cancelled,,2024-02-04,2024-02-04 14:00,2024-02-04 16:00,60,0,Documents,Anil Sharma,Requires forklift
STP-000885,RT-169,Kochi Port Terminal,9.9312,76.2673,Pickup,High,Scheduled,,2024-01-27,2024-01-27 13:00,2024-01-27 16:00,10,783,Perishables,Suresh Patil,High security zone
STP-000886,RT-170,Ranchi Distribution,23.3441,85.3096,Pickup,Low,On Time,,2024-01-06,2024-01-06 11:30,2024-01-06 13:00,10,941,Textiles,Ravi Krishnan,Parking available
STP-000887,RT-170,Surat Textile Hub,21.1702,72.8311,Delivery,Low,On Time,,2024-01-19,2024-01-19 14:30,2024-01-19 18:00,15,603,Textiles,Manish Gupta,Requires forklift
STP-000888,RT-170,Jaipur Logistics Park,26.9124,75.7873,Delivery,Medium,On Time,,2024-02-28,2024-02-28 11:00,2024-02-28 13:00,15,1224,Electronics,Ramesh Kumar,
STP-000889,RT-170,Shamshabad Cargo,17.2403,78.4294,Delivery,Medium,Scheduled,,2024-02-02,2024-02-02 07:00,2024-02-02 09:30,15,1618,Documents,Manish Gupta,Requires forklift
STP-000890,RT-170,Nagpur Cold Chain,21.1458,79.0882,Rest,Low,On Time,,2024-01-26,2024-01-26 09:30,2024-01-26 13:00,20,0,Electronics,Kavita Joshi,Parking available
STP-000891,RT-170,Ambattur Industrial,13.0978,80.1609,Delivery,Medium,Scheduled,,2024-02-21,2024-02-21 13:00,2024-02-21 16:30,15,1232,Pharmaceuticals,Rajesh Singh,
STP-000892,RT-170,Nashik Depot,19.9975,73.7898,Meeting,Medium,On Time,,2024-01-26,2024-01-26 09:30,2024-01-26 13:00,45,0,FMCG,Vinod Yadav,High security zone
STP-000893,RT-170,Uppal Distribution,17.4062,78.5604,Delivery,Medium,On Time,,2024-01-24,2024-01-24 14:30,2024-01-24 18:30,15,1088,Auto Parts,Neha Desai,Parking available
STP-000894,RT-170,Pune Warehouse Central,18.5204,73.8567,Pickup,Medium,On Time,,2024-02-15,2024-02-15 12:30,2024-02-15 15:30,10,850,Auto Parts,Ramesh Kumar,Call 30 min before arrival
STP-000895,RT-170,Connaught Place Hub,28.6315,77.2167,Rest,Medium,On Time,,2024-02-08,2024-02-08 09:00,2024-02-08 13:30,20,0,Textiles,Amit Tiwari,High security zone
STP-000896,RT-170,Raipur Warehouse,21.2514,81.6296,Delivery,Low,Scheduled,,2024-03-26,2024-03-26 09:00,2024-03-26 12:30,15,1801,Textiles,Kavita Joshi,Call 30 min before arrival
STP-000897,RT-170,Whitefield Warehouse,12.9698,77.75,Delivery,Medium,Delayed,Customs hold,2024-03-17,2024-03-17 08:00,2024-03-17 11:30,15,688,Documents,Ramesh Kumar,Gate closes at 17:00
STP-000898,RT-170,Ghaziabad Cold Chain,28.6692,77.4538,Warehouse,Medium,On Time,,2024-01-27,2024-01-27 07:00,2024-01-27 11:30,30,1843,Perishables,Arjun Verma,Requires forklift
STP-000899,RT-170,Yeshwanthpur Junction,13.0299,77.552,Delivery,Medium,On Time,,2024-03-20,2024-03-20 07:00,2024-03-20 10:00,15,323,Textiles,Amit Tiwari,Gate closes at 17:00
STP-000900,RT-170,Dankuni Distribution,22.6748,88.2731,Pickup,Medium,On Time,,2024-01-04,2024-01-04 08:30,2024-01-04 11:30,10,259,Pharmaceuticals,Deepak Mehta,
STP-000901,RT-171,Bhiwandi Mega Depot,19.2979,73.0586,Delivery,High,On Time,,2024-03-06,2024-03-06 10:00,2024-03-06 12:30,15,602,Perishables,Suresh Patil,
STP-000902,RT-171,Mulund Cold Storage,19.1726,72.9559,Pickup,Medium,Scheduled,,2024-01-14,2024-01-14 13:30,2024-01-14 17:30,10,313,Electronics,Vinod Yadav,
STP-000903,RT-171,Bhopal Central Depot,23.2599,77.4126,Delivery,Medium,Scheduled,,2024-03-23,2024-03-23 11:30,2024-03-23 13:00,15,736,FMCG,Kavita Joshi,
STP-000904,RT-171,Raipur Warehouse,21.2514,81.6296,Delivery,Low,Scheduled,,2024-03-05,2024-03-05 12:00,2024-03-05 16:30,15,1085,Auto Parts,Manish Gupta,Gate closes at 17:00
STP-000905,RT-171,Panvel Port Gate,18.9894,73.1175,Delivery,High,Scheduled,,2024-01-18,2024-01-18 12:30,2024-01-18 15:30,15,149,Documents,Arjun Verma,
STP-000906,RT-171,Navi Mumbai Logistics,19.033,73.0297,Pickup,Medium,Delayed,Document missing,2024-03-05,2024-03-05 09:30,2024-03-05 13:00,10,1966,Textiles,Priya Nair,
STP-000907,RT-171,Uran Customs Terminal,18.8921,72.9448,Delivery,High,Scheduled,,2024-01-13,2024-01-13 09:00,2024-01-13 11:30,15,985,Pharmaceuticals,Ravi Krishnan,Temperature controlled
STP-000908,RT-171,Aurangabad Hub,19.8762,75.3433,Rest,Low,Scheduled,,2024-01-23,2024-01-23 10:30,2024-01-23 12:30,20,0,Electronics,Santosh Reddy,High security zone
STP-000909,RT-171,Andheri Distribution Hub,19.1196,72.8464,Delivery,Low,On Time,,2024-02-17,2024-02-17 08:00,2024-02-17 11:00,15,1440,Auto Parts,Deepak Mehta,Requires forklift
